Image Name,Label,Probability,"Top-Left (x, y)","Bottom-Right (x, y)"
0a50a830197159ca.jpg,person,0.14,"(np.float32(707.0823), np.float32(68.61977))","(np.float32(752.12213), np.float32(135.83768))"
0a50a830197159ca.jpg,person,0.14,"(np.float32(173.3008), np.float32(375.08463))","(np.float32(376.2702), np.float32(569.2211))"
0a50a830197159ca.jpg,person,0.13,"(np.float32(228.07765), np.float32(339.333))","(np.float32(305.08893), np.float32(395.99362))"
0a50a830197159ca.jpg,chair,0.13,"(np.float32(746.08026), np.float32(438.7787))","(np.float32(901.6507), np.float32(538.58435))"
0a50a830197159ca.jpg,chair,0.12,"(np.float32(174.78185), np.float32(510.96436))","(np.float32(394.2034), np.float32(581.5841))"
0a50a830197159ca.jpg,chair,0.12,"(np.float32(352.4724), np.float32(315.80612))","(np.float32(407.48492), np.float32(366.04828))"
0a50a830197159ca.jpg,chair,0.12,"(np.float32(326.2608), np.float32(367.03134))","(np.float32(356.2631), np.float32(395.59988))"
0a50a830197159ca.jpg,person,0.12,"(np.float32(118.71959), np.float32(496.046))","(np.float32(412.9908), np.float32(670.36725))"
0a50a830197159ca.jpg,person,0.12,"(np.float32(906.67615), np.float32(390.15363))","(np.float32(973.75446), np.float32(426.14413))"
0a50a830197159ca.jpg,book,0.12,"(np.float32(813.15186), np.float32(442.07108))","(np.float32(891.8267), np.float32(475.92386))"
0a50a830197159ca.jpg,person,0.12,"(np.float32(0.0), np.float32(302.5199))","(np.float32(132.45085), np.float32(512.49426))"
0a50a830197159ca.jpg,chair,0.11,"(np.float32(363.4983), np.float32(357.85114))","(np.float32(430.34576), np.float32(400.05603))"
0a50a830197159ca.jpg,person,0.11,"(np.float32(600.3223), np.float32(62.116096))","(np.float32(716.0788), np.float32(165.99765))"
0a50a830197159ca.jpg,cell phone,0.11,"(np.float32(793.2154), np.float32(348.32874))","(np.float32(810.46075), np.float32(370.05502))"
0a50a830197159ca.jpg,chair,0.1,"(np.float32(713.81366), np.float32(376.38425))","(np.float32(779.9777), np.float32(513.5039))"
0a53df98b4d4d285.jpg,person,1.0,"(np.float32(570.93274), np.float32(17.85996))","(np.float32(1015.1265), np.float32(720.95734))"
0a53df98b4d4d285.jpg,person,1.0,"(np.float32(0.0), np.float32(3.1988378))","(np.float32(192.6879), np.float32(709.0393))"
0a53df98b4d4d285.jpg,person,1.0,"(np.float32(174.59547), np.float32(50.874023))","(np.float32(516.62994), np.float32(700.0036))"
0a53df98b4d4d285.jpg,bird,1.0,"(np.float32(666.49023), np.float32(634.76624))","(np.float32(812.4546), np.float32(756.13196))"
0a53df98b4d4d285.jpg,handbag,0.99,"(np.float32(294.6084), np.float32(380.3309))","(np.float32(478.0255), np.float32(612.3217))"
0a53df98b4d4d285.jpg,person,0.67,"(np.float32(345.5356), np.float32(173.30426))","(np.float32(569.4591), np.float32(692.3963))"
0a53df98b4d4d285.jpg,person,0.63,"(np.float32(0.0), np.float32(325.6921))","(np.float32(159.92073), np.float32(701.64215))"
0a53df98b4d4d285.jpg,handbag,0.61,"(np.float32(368.2838), np.float32(387.0103))","(np.float32(488.7774), np.float32(588.92194))"
0a53df98b4d4d285.jpg,person,0.59,"(np.float32(968.887), np.float32(297.88025))","(np.float32(1023.8954), np.float32(678.89404))"
0a53df98b4d4d285.jpg,cup,0.43,"(np.float32(787.03796), np.float32(473.1515))","(np.float32(814.30994), np.float32(514.86566))"
0a53df98b4d4d285.jpg,handbag,0.33,"(np.float32(194.35867), np.float32(343.09222))","(np.float32(415.24118), np.float32(622.6484))"
0a53df98b4d4d285.jpg,handbag,0.32,"(np.float32(346.77863), np.float32(356.28247))","(np.float32(439.712), np.float32(606.80023))"
0a53df98b4d4d285.jpg,cell phone,0.31,"(np.float32(368.1692), np.float32(318.65347))","(np.float32(405.59473), np.float32(335.71167))"
0a53df98b4d4d285.jpg,bench,0.3,"(np.float32(45.90326), np.float32(377.4914))","(np.float32(636.7842), np.float32(679.26996))"
0a53df98b4d4d285.jpg,clock,0.25,"(np.float32(128.15822), np.float32(368.21457))","(np.float32(150.41669), np.float32(388.8848))"
0a53df98b4d4d285.jpg,person,0.25,"(np.float32(945.02124), np.float32(183.78755))","(np.float32(1019.5061), np.float32(669.2081))"
0a53df98b4d4d285.jpg,tie,0.24,"(np.float32(29.19022), np.float32(150.36345))","(np.float32(120.93141), np.float32(377.48233))"
0a53df98b4d4d285.jpg,person,0.22,"(np.float32(574.1461), np.float32(60.60615))","(np.float32(818.45026), np.float32(683.27527))"
0a53df98b4d4d285.jpg,tie,0.22,"(np.float32(781.721), np.float32(204.11824))","(np.float32(825.2582), np.float32(529.66034))"
0a53df98b4d4d285.jpg,handbag,0.22,"(np.float32(353.71057), np.float32(407.14926))","(np.float32(412.38794), np.float32(523.8787))"
0a53df98b4d4d285.jpg,handbag,0.21,"(np.float32(254.44234), np.float32(261.44788))","(np.float32(463.04865), np.float32(607.0653))"
0a53df98b4d4d285.jpg,person,0.17,"(np.float32(839.5921), np.float32(165.9723))","(np.float32(1020.4165), np.float32(646.07166))"
0a53df98b4d4d285.jpg,handbag,0.17,"(np.float32(290.6448), np.float32(331.09586))","(np.float32(409.36514), np.float32(583.0528))"
0a53df98b4d4d285.jpg,person,0.14,"(np.float32(79.20292), np.float32(55.24491))","(np.float32(374.19653), np.float32(708.7825))"
0a53df98b4d4d285.jpg,handbag,0.13,"(np.float32(293.80743), np.float32(433.40613))","(np.float32(376.18887), np.float32(623.6914))"
0a55b7c5e4b6949e.jpg,person,1.0,"(np.float32(224.92174), np.float32(107.449814))","(np.float32(517.3343), np.float32(733.1481))"
0a55b7c5e4b6949e.jpg,person,1.0,"(np.float32(486.9047), np.float32(131.66605))","(np.float32(769.06836), np.float32(739.9034))"
0a55b7c5e4b6949e.jpg,tie,1.0,"(np.float32(403.8189), np.float32(304.01398))","(np.float32(462.79926), np.float32(494.25748))"
0a55b7c5e4b6949e.jpg,tie,0.24,"(np.float32(402.61118), np.float32(307.39294))","(np.float32(493.89267), np.float32(707.77563))"
0a55b7c5e4b6949e.jpg,tie,0.23,"(np.float32(242.42859), np.float32(3.0507386))","(np.float32(351.2526), np.float32(332.73508))"
0a55b7c5e4b6949e.jpg,tie,0.12,"(np.float32(459.35184), np.float32(350.7629))","(np.float32(501.6682), np.float32(721.7962))"
0a55c76a9269ecf8.jpg,person,1.0,"(np.float32(3.203086), np.float32(54.2471))","(np.float32(768.0), np.float32(798.3351))"
0a55c76a9269ecf8.jpg,person,0.96,"(np.float32(5.624011), np.float32(103.89725))","(np.float32(151.22649), np.float32(544.3485))"
0a55c76a9269ecf8.jpg,person,0.75,"(np.float32(3.2239451), np.float32(128.35947))","(np.float32(252.12096), np.float32(618.5808))"
0a55c76a9269ecf8.jpg,handbag,0.3,"(np.float32(100.727516), np.float32(507.25223))","(np.float32(716.03894), np.float32(802.92706))"
0a55c76a9269ecf8.jpg,person,0.24,"(np.float32(12.88749), np.float32(119.8516))","(np.float32(408.94534), np.float32(740.6548))"
0a55c76a9269ecf8.jpg,backpack,0.21,"(np.float32(76.4291), np.float32(489.1785))","(np.float32(724.0328), np.float32(808.976))"
0a55c76a9269ecf8.jpg,book,0.21,"(np.float32(511.83075), np.float32(543.986))","(np.float32(681.7199), np.float32(717.3215))"
0a55c76a9269ecf8.jpg,handbag,0.14,"(np.float32(470.86734), np.float32(510.096))","(np.float32(706.4804), np.float32(771.97565))"
0a57d471e56296be.jpg,bottle,0.79,"(np.float32(221.0435), np.float32(627.6126))","(np.float32(286.18033), np.float32(680.89813))"
0a57d471e56296be.jpg,hair drier,0.67,"(np.float32(445.71918), np.float32(182.42819))","(np.float32(618.27893), np.float32(287.2884))"
0a57d471e56296be.jpg,bottle,0.57,"(np.float32(336.94904), np.float32(626.7807))","(np.float32(398.83597), np.float32(677.79156))"
0a57d471e56296be.jpg,bottle,0.45,"(np.float32(447.4759), np.float32(183.65967))","(np.float32(619.5888), np.float32(279.74893))"
0a57d471e56296be.jpg,cup,0.41,"(np.float32(463.1113), np.float32(587.49274))","(np.float32(514.61255), np.float32(636.4506))"
0a57d471e56296be.jpg,cup,0.38,"(np.float32(515.68445), np.float32(603.1696))","(np.float32(569.46625), np.float32(644.92725))"
0a57d471e56296be.jpg,bottle,0.32,"(np.float32(402.8408), np.float32(602.7359))","(np.float32(458.86105), np.float32(655.2704))"
0a57d471e56296be.jpg,bottle,0.26,"(np.float32(411.41415), np.float32(575.57385))","(np.float32(462.62366), np.float32(640.4776))"
0a57d471e56296be.jpg,vase,0.26,"(np.float32(338.39963), np.float32(272.3811))","(np.float32(434.36627), np.float32(423.29498))"
0a57d471e56296be.jpg,bowl,0.24,"(np.float32(517.28064), np.float32(604.07227))","(np.float32(567.4278), np.float32(639.75104))"
0a57d471e56296be.jpg,cup,0.23,"(np.float32(184.39195), np.float32(652.8488))","(np.float32(216.7888), np.float32(682.0))"
0a57d471e56296be.jpg,bowl,0.22,"(np.float32(624.51996), np.float32(567.0767))","(np.float32(671.8417), np.float32(598.43555))"
0a57d471e56296be.jpg,bottle,0.2,"(np.float32(192.49759), np.float32(610.6689))","(np.float32(234.90799), np.float32(671.4172))"
0a57d471e56296be.jpg,bottle,0.2,"(np.float32(199.76225), np.float32(202.2112))","(np.float32(434.72858), np.float32(642.9237))"
0a57d471e56296be.jpg,bottle,0.19,"(np.float32(401.27094), np.float32(555.46436))","(np.float32(463.9967), np.float32(665.22284))"
0a57d471e56296be.jpg,cup,0.17,"(np.float32(456.53217), np.float32(614.065))","(np.float32(510.77194), np.float32(663.12476))"
0a57d471e56296be.jpg,cup,0.16,"(np.float32(193.96552), np.float32(608.2274))","(np.float32(235.88655), np.float32(667.28076))"
0a57d471e56296be.jpg,umbrella,0.14,"(np.float32(354.32034), np.float32(260.1873))","(np.float32(431.65323), np.float32(413.54794))"
0a57d471e56296be.jpg,bottle,0.14,"(np.float32(469.30994), np.float32(555.2927))","(np.float32(495.47055), np.float32(594.38556))"
0a57d471e56296be.jpg,cup,0.13,"(np.float32(419.9967), np.float32(576.9321))","(np.float32(461.86588), np.float32(617.917))"
0a57d471e56296be.jpg,dining table,0.12,"(np.float32(336.56387), np.float32(560.1503))","(np.float32(1007.49133), np.float32(676.4713))"
0a57d471e56296be.jpg,bottle,0.12,"(np.float32(458.79703), np.float32(589.12885))","(np.float32(514.5584), np.float32(656.85376))"
0a57d471e56296be.jpg,bottle,0.11,"(np.float32(430.15784), np.float32(542.70795))","(np.float32(467.41565), np.float32(605.288))"
0a57d471e56296be.jpg,bottle,0.11,"(np.float32(395.62387), np.float32(642.6581))","(np.float32(450.72433), np.float32(682.0))"
0a57d471e56296be.jpg,chair,0.1,"(np.float32(340.0044), np.float32(259.39706))","(np.float32(431.71292), np.float32(419.13266))"
0a57d471e56296be.jpg,knife,0.1,"(np.float32(179.17186), np.float32(380.5097))","(np.float32(373.88184), np.float32(624.17914))"
0a58c43049b15e8c.jpg,dog,0.99,"(np.float32(287.27023), np.float32(9.082529))","(np.float32(749.593), np.float32(667.1327))"
0a58c43049b15e8c.jpg,tie,0.36,"(np.float32(694.92816), np.float32(93.64388))","(np.float32(810.0371), np.float32(687.7262))"
0a58c43049b15e8c.jpg,bench,0.27,"(np.float32(2.9343047), np.float32(11.470371))","(np.float32(462.69058), np.float32(724.313))"
0a58c43049b15e8c.jpg,bed,0.19,"(np.float32(56.693333), np.float32(8.161201))","(np.float32(892.2969), np.float32(728.86414))"
0a58c43049b15e8c.jpg,cat,0.12,"(np.float32(232.63197), np.float32(46.763966))","(np.float32(751.3754), np.float32(677.6408))"
0a58c43049b15e8c.jpg,bench,0.11,"(np.float32(51.85923), np.float32(0.0))","(np.float32(892.54767), np.float32(727.8014))"
0a5ff8af50e43b70.jpg,person,1.0,"(np.float32(299.60876), np.float32(116.69135))","(np.float32(895.06946), np.float32(662.58545))"
0a5ff8af50e43b70.jpg,handbag,0.5,"(np.float32(565.75366), np.float32(426.69928))","(np.float32(797.87634), np.float32(676.0956))"
0a5ff8af50e43b70.jpg,toothbrush,0.37,"(np.float32(297.6733), np.float32(120.07217))","(np.float32(343.4892), np.float32(381.49814))"
0a5ff8af50e43b70.jpg,chair,0.37,"(np.float32(25.84237), np.float32(176.81862))","(np.float32(197.99359), np.float32(402.38013))"
0a5ff8af50e43b70.jpg,book,0.29,"(np.float32(152.89252), np.float32(222.32741))","(np.float32(190.15912), np.float32(314.49094))"
0a5ff8af50e43b70.jpg,scissors,0.25,"(np.float32(252.35057), np.float32(57.303566))","(np.float32(395.4345), np.float32(664.4548))"
0a5ff8af50e43b70.jpg,chair,0.23,"(np.float32(10.188803), np.float32(115.48582))","(np.float32(75.25719), np.float32(408.95154))"
0a5ff8af50e43b70.jpg,toothbrush,0.18,"(np.float32(286.47403), np.float32(82.16734))","(np.float32(350.55307), np.float32(521.44604))"
0a5ff8af50e43b70.jpg,book,0.18,"(np.float32(52.68792), np.float32(223.00746))","(np.float32(98.43372), np.float32(308.29245))"
0a5ff8af50e43b70.jpg,toothbrush,0.18,"(np.float32(286.2416), np.float32(31.587786))","(np.float32(373.40952), np.float32(683.0))"
0a5ff8af50e43b70.jpg,backpack,0.17,"(np.float32(536.8419), np.float32(322.50824))","(np.float32(823.97955), np.float32(660.9337))"
0a5ff8af50e43b70.jpg,book,0.16,"(np.float32(51.66734), np.float32(209.01828))","(np.float32(182.32315), np.float32(311.4427))"
0a5ff8af50e43b70.jpg,knife,0.11,"(np.float32(300.98993), np.float32(16.603872))","(np.float32(358.7045), np.float32(371.27692))"
0a66cbb664930dee.jpg,bicycle,0.77,"(np.float32(500.65363), np.float32(179.43248))","(np.float32(943.69806), np.float32(730.0))"
0a66cbb664930dee.jpg,bicycle,0.69,"(np.float32(62.55921), np.float32(123.71688))","(np.float32(913.39886), np.float32(722.562))"
0a66cbb664930dee.jpg,airplane,0.41,"(np.float32(0.0), np.float32(36.091175))","(np.float32(894.6598), np.float32(716.71875))"
0a66cbb664930dee.jpg,motorcycle,0.17,"(np.float32(51.94555), np.float32(113.11739))","(np.float32(934.0698), np.float32(716.495))"
0a66cbb664930dee.jpg,scissors,0.16,"(np.float32(66.62144), np.float32(31.403725))","(np.float32(625.6481), np.float32(696.83295))"
0a66cbb664930dee.jpg,chair,0.16,"(np.float32(0.0), np.float32(395.8695))","(np.float32(421.95053), np.float32(721.1935))"
0a66cbb664930dee.jpg,cat,0.15,"(np.float32(885.07275), np.float32(185.11545))","(np.float32(971.0975), np.float32(325.51993))"
0a6b277957ed6a73.jpg,person,1.0,"(np.float32(381.97107), np.float32(264.50922))","(np.float32(489.18268), np.float32(629.51874))"
0a6b277957ed6a73.jpg,person,1.0,"(np.float32(557.40564), np.float32(238.2789))","(np.float32(670.72345), np.float32(596.3992))"
0a6b277957ed6a73.jpg,person,1.0,"(np.float32(808.5341), np.float32(165.59566))","(np.float32(1017.6591), np.float32(734.0227))"
0a6b277957ed6a73.jpg,person,1.0,"(np.float32(684.1291), np.float32(177.95224))","(np.float32(835.1755), np.float32(681.9806))"
0a6b277957ed6a73.jpg,chair,1.0,"(np.float32(275.25497), np.float32(408.1894))","(np.float32(370.48297), np.float32(590.99854))"
0a6b277957ed6a73.jpg,tv,0.99,"(np.float32(83.082214), np.float32(171.71237))","(np.float32(284.02884), np.float32(451.46805))"
0a6b277957ed6a73.jpg,tv,0.98,"(np.float32(501.95374), np.float32(281.89))","(np.float32(568.33124), np.float32(324.71295))"
0a6b277957ed6a73.jpg,tv,0.97,"(np.float32(315.82443), np.float32(343.44507))","(np.float32(387.98807), np.float32(401.56427))"
0a6b277957ed6a73.jpg,tv,0.95,"(np.float32(1.2853193), np.float32(105.41012))","(np.float32(100.56273), np.float32(525.82007))"
0a6b277957ed6a73.jpg,tie,0.91,"(np.float32(597.3033), np.float32(295.23007))","(np.float32(610.26263), np.float32(335.0363))"
0a6b277957ed6a73.jpg,tv,0.84,"(np.float32(532.6168), np.float32(320.94482))","(np.float32(561.47076), np.float32(341.1915))"
0a6b277957ed6a73.jpg,tie,0.82,"(np.float32(883.5203), np.float32(282.12064))","(np.float32(912.6205), np.float32(342.73972))"
0a6b277957ed6a73.jpg,keyboard,0.81,"(np.float32(245.23514), np.float32(432.40894))","(np.float32(319.28024), np.float32(449.65887))"
0a6b277957ed6a73.jpg,bicycle,0.79,"(np.float32(0.0), np.float32(467.50464))","(np.float32(334.80673), np.float32(743.0))"
0a6b277957ed6a73.jpg,person,0.74,"(np.float32(784.87805), np.float32(257.66364))","(np.float32(808.07587), np.float32(292.9674))"
0a6b277957ed6a73.jpg,tv,0.72,"(np.float32(4.4900465), np.float32(125.73606))","(np.float32(210.19823), np.float32(514.5215))"
0a6b277957ed6a73.jpg,chair,0.63,"(np.float32(798.984), np.float32(393.82083))","(np.float32(890.5477), np.float32(642.6585))"
0a6b277957ed6a73.jpg,bowl,0.62,"(np.float32(828.72723), np.float32(496.2807))","(np.float32(866.98395), np.float32(521.3523))"
0a6b277957ed6a73.jpg,keyboard,0.61,"(np.float32(237.36809), np.float32(429.68155))","(np.float32(322.65817), np.float32(459.97385))"
0a6b277957ed6a73.jpg,person,0.58,"(np.float32(111.75125), np.float32(268.3388))","(np.float32(158.48523), np.float32(408.3305))"
0a6b277957ed6a73.jpg,remote,0.57,"(np.float32(737.97784), np.float32(471.63895))","(np.float32(761.11804), np.float32(503.054))"
0a6b277957ed6a73.jpg,handbag,0.57,"(np.float32(395.37228), np.float32(371.8433))","(np.float32(449.92422), np.float32(449.56885))"
0a6b277957ed6a73.jpg,tie,0.46,"(np.float32(893.3514), np.float32(280.9094))","(np.float32(910.0315), np.float32(317.79892))"
0a6b277957ed6a73.jpg,person,0.43,"(np.float32(113.0416), np.float32(268.72787))","(np.float32(200.71977), np.float32(424.9089))"
0a6b277957ed6a73.jpg,keyboard,0.41,"(np.float32(241.08842), np.float32(444.5246))","(np.float32(303.99722), np.float32(466.34558))"
0a6b277957ed6a73.jpg,surfboard,0.38,"(np.float32(476.4147), np.float32(414.3909))","(np.float32(533.47473), np.float32(433.0769))"
0a6b277957ed6a73.jpg,chair,0.37,"(np.float32(2.0885606), np.float32(453.48367))","(np.float32(338.3506), np.float32(735.42993))"
0a6b277957ed6a73.jpg,remote,0.35,"(np.float32(725.231), np.float32(454.4377))","(np.float32(759.51105), np.float32(500.8108))"
0a6b277957ed6a73.jpg,tie,0.32,"(np.float32(872.0116), np.float32(279.91818))","(np.float32(911.72266), np.float32(379.18088))"
0a6b277957ed6a73.jpg,keyboard,0.31,"(np.float32(254.67029), np.float32(421.56317))","(np.float32(335.866), np.float32(472.29236))"
0a6b277957ed6a73.jpg,chair,0.31,"(np.float32(811.08826), np.float32(402.50293))","(np.float32(868.0726), np.float32(513.99164))"
0a6b277957ed6a73.jpg,keyboard,0.29,"(np.float32(231.64032), np.float32(437.3221))","(np.float32(326.59116), np.float32(475.73907))"
0a6b277957ed6a73.jpg,laptop,0.28,"(np.float32(469.54388), np.float32(347.85785))","(np.float32(527.9798), np.float32(396.75995))"
0a6b277957ed6a73.jpg,tv,0.28,"(np.float32(472.83356), np.float32(345.65305))","(np.float32(526.2884), np.float32(393.83386))"
0a6b277957ed6a73.jpg,person,0.26,"(np.float32(791.5674), np.float32(259.79202))","(np.float32(848.20294), np.float32(494.38834))"
0a6b277957ed6a73.jpg,tie,0.26,"(np.float32(898.83936), np.float32(281.83914))","(np.float32(909.5398), np.float32(306.47977))"
0a6b277957ed6a73.jpg,keyboard,0.26,"(np.float32(305.44907), np.float32(416.86053))","(np.float32(341.07056), np.float32(430.99188))"
0a6b277957ed6a73.jpg,person,0.24,"(np.float32(803.74786), np.float32(278.23685))","(np.float32(845.8101), np.float32(347.75504))"
0a6b277957ed6a73.jpg,tv,0.22,"(np.float32(200.35277), np.float32(357.31247))","(np.float32(283.20013), np.float32(410.27417))"
0a6b277957ed6a73.jpg,motorcycle,0.22,"(np.float32(0.0), np.float32(447.0563))","(np.float32(348.19894), np.float32(739.50433))"
0a6b277957ed6a73.jpg,keyboard,0.21,"(np.float32(367.44208), np.float32(414.54514))","(np.float32(390.1467), np.float32(427.3514))"
0a6b277957ed6a73.jpg,chair,0.2,"(np.float32(390.28915), np.float32(455.41483))","(np.float32(420.63025), np.float32(536.39386))"
0a6b277957ed6a73.jpg,laptop,0.2,"(np.float32(233.34021), np.float32(433.3831))","(np.float32(330.26825), np.float32(471.6841))"
0a6b277957ed6a73.jpg,laptop,0.2,"(np.float32(265.02615), np.float32(401.3711))","(np.float32(333.5255), np.float32(430.32263))"
0a6b277957ed6a73.jpg,tie,0.19,"(np.float32(595.84796), np.float32(294.1159))","(np.float32(604.5635), np.float32(334.43094))"
0a6b277957ed6a73.jpg,chair,0.18,"(np.float32(157.82733), np.float32(428.5428))","(np.float32(350.0854), np.float32(706.88965))"
0a6b277957ed6a73.jpg,person,0.18,"(np.float32(788.84717), np.float32(257.9876))","(np.float32(841.39465), np.float32(353.28445))"
0a6b277957ed6a73.jpg,keyboard,0.18,"(np.float32(275.61713), np.float32(419.3591))","(np.float32(314.80807), np.float32(432.34073))"
0a6b277957ed6a73.jpg,person,0.17,"(np.float32(802.1126), np.float32(270.6973))","(np.float32(856.0449), np.float32(420.0105))"
0a6b277957ed6a73.jpg,keyboard,0.16,"(np.float32(265.87473), np.float32(412.62296))","(np.float32(339.18234), np.float32(434.34003))"
0a6b277957ed6a73.jpg,keyboard,0.15,"(np.float32(286.13867), np.float32(418.8984))","(np.float32(338.98294), np.float32(432.66403))"
0a6b277957ed6a73.jpg,keyboard,0.14,"(np.float32(236.71086), np.float32(408.392))","(np.float32(360.99377), np.float32(469.24615))"
0a6b277957ed6a73.jpg,tv,0.13,"(np.float32(487.4616), np.float32(279.23544))","(np.float32(571.21625), np.float32(349.67722))"
0a6b277957ed6a73.jpg,cell phone,0.13,"(np.float32(234.11006), np.float32(466.37375))","(np.float32(266.27625), np.float32(482.7611))"
0a6b277957ed6a73.jpg,laptop,0.13,"(np.float32(241.69002), np.float32(426.252))","(np.float32(315.51953), np.float32(451.96695))"
0a6b277957ed6a73.jpg,handbag,0.13,"(np.float32(386.53076), np.float32(333.69843))","(np.float32(471.88132), np.float32(450.4269))"
0a6b277957ed6a73.jpg,bottle,0.13,"(np.float32(195.38094), np.float32(256.3685))","(np.float32(229.02599), np.float32(362.86438))"
0a6b277957ed6a73.jpg,clock,0.13,"(np.float32(283.23697), np.float32(181.9479))","(np.float32(301.91913), np.float32(217.5809))"
0a6b277957ed6a73.jpg,person,0.12,"(np.float32(804.8435), np.float32(278.91718))","(np.float32(833.80176), np.float32(311.3599))"
0a6b277957ed6a73.jpg,tie,0.12,"(np.float32(901.6637), np.float32(281.84125))","(np.float32(910.05164), np.float32(298.87268))"
0a6b277957ed6a73.jpg,chair,0.12,"(np.float32(280.7963), np.float32(416.26944))","(np.float32(355.169), np.float32(518.51447))"
0a6b277957ed6a73.jpg,mouse,0.12,"(np.float32(276.2089), np.float32(420.02203))","(np.float32(305.99683), np.float32(434.47195))"
0a6b277957ed6a73.jpg,person,0.12,"(np.float32(785.74677), np.float32(257.0079))","(np.float32(826.7865), np.float32(305.58142))"
0a6b277957ed6a73.jpg,laptop,0.11,"(np.float32(241.39134), np.float32(401.016))","(np.float32(353.72217), np.float32(476.59262))"
0a6b277957ed6a73.jpg,mouse,0.11,"(np.float32(234.52501), np.float32(464.2744))","(np.float32(266.43665), np.float32(482.24878))"
0a6b277957ed6a73.jpg,remote,0.11,"(np.float32(466.075), np.float32(354.52936))","(np.float32(486.51105), np.float32(390.66785))"
0a6b277957ed6a73.jpg,tie,0.11,"(np.float32(902.2662), np.float32(281.24057))","(np.float32(917.2317), np.float32(313.793))"
0a6b277957ed6a73.jpg,tie,0.1,"(np.float32(588.94147), np.float32(293.46674))","(np.float32(615.79944), np.float32(377.13116))"
0a6b277957ed6a73.jpg,dining table,0.1,"(np.float32(796.7456), np.float32(481.80844))","(np.float32(892.5788), np.float32(638.53534))"
0a6b277957ed6a73.jpg,tv,0.1,"(np.float32(317.4153), np.float32(334.40955))","(np.float32(526.99426), np.float32(405.5477))"
0a71e480688875eb.jpg,potted plant,0.99,"(np.float32(259.2536), np.float32(285.161))","(np.float32(311.69455), np.float32(374.51102))"
0a71e480688875eb.jpg,tv,0.8,"(np.float32(548.25635), np.float32(360.12848))","(np.float32(632.37195), np.float32(421.97952))"
0a71e480688875eb.jpg,sink,0.72,"(np.float32(11.918135), np.float32(354.24243))","(np.float32(206.59648), np.float32(439.5097))"
0a71e480688875eb.jpg,clock,0.52,"(np.float32(385.77536), np.float32(172.61136))","(np.float32(412.5018), np.float32(202.65729))"
0a71e480688875eb.jpg,refrigerator,0.49,"(np.float32(178.38373), np.float32(263.92133))","(np.float32(232.20341), np.float32(362.3171))"
0a71e480688875eb.jpg,clock,0.46,"(np.float32(380.44037), np.float32(162.8762))","(np.float32(423.23798), np.float32(209.94537))"
0a71e480688875eb.jpg,toothbrush,0.45,"(np.float32(90.32859), np.float32(345.2905))","(np.float32(112.854965), np.float32(412.9593))"
0a71e480688875eb.jpg,bench,0.34,"(np.float32(39.933174), np.float32(349.23257))","(np.float32(221.30786), np.float32(447.29492))"
0a71e480688875eb.jpg,tv,0.34,"(np.float32(179.07762), np.float32(237.7052))","(np.float32(220.05615), np.float32(266.487))"
0a71e480688875eb.jpg,chair,0.34,"(np.float32(991.93866), np.float32(354.59808))","(np.float32(1023.80194), np.float32(413.15378))"
0a71e480688875eb.jpg,laptop,0.3,"(np.float32(556.90594), np.float32(366.65475))","(np.float32(636.29877), np.float32(425.00708))"
0a71e480688875eb.jpg,clock,0.18,"(np.float32(51.522774), np.float32(125.04995))","(np.float32(78.311806), np.float32(155.61447))"
0a71e480688875eb.jpg,refrigerator,0.16,"(np.float32(210.79466), np.float32(261.15198))","(np.float32(257.02798), np.float32(365.1374))"
0a71e480688875eb.jpg,bench,0.16,"(np.float32(113.25721), np.float32(352.9835))","(np.float32(222.50296), np.float32(433.7641))"
0a71e480688875eb.jpg,clock,0.15,"(np.float32(390.14462), np.float32(180.60956))","(np.float32(408.91403), np.float32(199.64008))"
0a71e480688875eb.jpg,sink,0.14,"(np.float32(29.46389), np.float32(369.6217))","(np.float32(155.89412), np.float32(420.61765))"
0a71e480688875eb.jpg,bottle,0.13,"(np.float32(629.1904), np.float32(303.1347))","(np.float32(652.0213), np.float32(336.0108))"
0a71e480688875eb.jpg,microwave,0.12,"(np.float32(127.47146), np.float32(318.5095))","(np.float32(177.10678), np.float32(352.14572))"
0a71e480688875eb.jpg,chair,0.11,"(np.float32(128.77785), np.float32(353.373))","(np.float32(221.41069), np.float32(433.94693))"
0a71e480688875eb.jpg,refrigerator,0.1,"(np.float32(127.63897), np.float32(317.91916))","(np.float32(177.03427), np.float32(353.3551))"
0a76e9e00f9960a8.jpg,person,1.0,"(np.float32(512.2179), np.float32(120.079605))","(np.float32(834.2077), np.float32(726.7275))"
0a76e9e00f9960a8.jpg,tie,1.0,"(np.float32(404.82132), np.float32(267.37332))","(np.float32(460.4295), np.float32(585.78143))"
0a76e9e00f9960a8.jpg,person,1.0,"(np.float32(814.5571), np.float32(72.43168))","(np.float32(1023.6215), np.float32(725.74915))"
0a76e9e00f9960a8.jpg,person,1.0,"(np.float32(34.66416), np.float32(165.95741))","(np.float32(370.4868), np.float32(701.46875))"
0a76e9e00f9960a8.jpg,tie,1.0,"(np.float32(889.07745), np.float32(275.4519))","(np.float32(939.0312), np.float32(443.5989))"
0a76e9e00f9960a8.jpg,person,1.0,"(np.float32(285.56894), np.float32(73.771866))","(np.float32(565.5747), np.float32(721.1705))"
0a76e9e00f9960a8.jpg,tie,1.0,"(np.float32(247.82726), np.float32(358.14468))","(np.float32(290.68558), np.float32(538.2165))"
